@relation train

@attribute weekday integer
@attribute month integer
@attribute day integer
@attribute year integer
@attribute hour integer
@attribute season {1, 2, 3, 4}
@attribute holiday {0, 1}
@attribute workingday {0, 1}
@attribute weather {1, 2, 3, 4}
@attribute temp real
@attribute atemp real
@attribute humidity real
@attribute windspeed real
@attribute prev_weekday integer
@attribute prev_month integer
@attribute prev_day integer
@attribute prev_year integer
@attribute prev_hour integer
@attribute prev_season {1, 2, 3, 4}
@attribute prev_holiday {0, 1}
@attribute prev_workingday {0, 1}
@attribute prev_weather {1, 2, 3, 4}
@attribute prev_temp real
@attribute prev_atemp real
@attribute prev_humidity real
@attribute prev_windspeed real
@attribute count numeric

@data
1,1,9,2011,8,1,0,0,1,4.1,4.545,49,19.0012,1,1,9,2011,7,1,0,0,1,3.28,4.545,53,12.998,10
1,1,9,2011,9,1,0,0,1,4.92,3.79,46,35.0008,1,1,9,2011,8,1,0,0,1,4.1,4.545,49,19.0012,19
1,1,9,2011,10,1,0,0,1,5.74,5.305,43,26.0027,1,1,9,2011,9,1,0,0,1,4.92,3.79,46,35.0008,49
1,1,9,2011,11,1,0,0,1,6.56,6.06,40,35.0008,1,1,9,2011,10,1,0,0,1,5.74,5.305,43,26.0027,49
1,1,9,2011,12,1,0,0,1,7.38,6.82,37,30.0026,1,1,9,2011,11,1,0,0,1,6.56,6.06,40,35.0008,83
1,1,9,2011,13,1,0,0,1,8.2,8.335,34,30.0026,1,1,9,2011,12,1,0,0,1,7.38,6.82,37,30.0026,75
1,1,9,2011,14,1,0,0,1,9.02,9.09,32,31.0009,1,1,9,2011,13,1,0,0,1,8.2,8.335,34,30.0026,72
1,1,9,2011,15,1,0,0,1,9.02,9.85,35,23.9994,1,1,9,2011,14,1,0,0,1,9.02,9.09,32,31.0009,82
1,1,9,2011,16,1,0,0,1,8.2,8.335,34,30.0026,1,1,9,2011,15,1,0,0,1,9.02,9.85,35,23.9994,92
1,1,9,2011,17,1,0,0,1,7.38,7.575,37,26.0027,1,1,9,2011,16,1,0,0,1,8.2,8.335,34,30.0026,62
1,1,9,2011,18,1,0,0,1,6.56,6.82,40,22.0028,1,1,9,2011,17,1,0,0,1,7.38,7.575,37,26.0027,48
1,1,9,2011,19,1,0,0,1,6.56,6.82,43,22.0028,1,1,9,2011,18,1,0,0,1,6.56,6.82,40,22.0028,41
1,1,9,2011,20,1,0,0,1,5.74,6.06,46,16.9979,1,1,9,2011,19,1,0,0,1,6.56,6.82,43,22.0028,38
1,1,9,2011,21,1,0,0,1,5.74,5.305,46,27.9993,1,1,9,2011,20,1,0,0,1,5.74,6.06,46,16.9979,20
1,1,9,2011,22,1,0,0,1,5.74,6.06,46,19.9995,1,1,9,2011,21,1,0,0,1,5.74,5.305,46,27.9993,15
1,1,9,2011,23,1,0,0,1,4.92,6.82,50,12.998,1,1,9,2011,22,1,0,0,1,5.74,6.06,46,19.9995,6
2,1,10,2011,0,1,0,1,1,4.92,6.06,50,19.0012,1,1,9,2011,23,1,0,0,1,4.92,6.82,50,12.998,5
2,1,10,2011,1,1,0,1,1,4.92,6.06,50,19.0012,2,1,10,2011,0,1,0,1,1,4.92,6.06,50,19.0012,1
2,1,10,2011,2,1,0,1,1,4.92,6.06,50,15.0013,2,1,10,2011,1,1,0,1,1,4.92,6.06,50,19.0012,3
2,1,10,2011,3,1,0,1,1,4.92,6.06,50,15.0013,2,1,10,2011,2,1,0,1,1,4.92,6.06,50,15.0013,1
2,1,10,2011,4,1,0,1,1,4.1,6.06,54,8.9981,2,1,10,2011,3,1,0,1,1,4.92,6.06,50,15.0013,3
2,1,10,2011,5,1,0,1,1,4.1,5.305,54,16.9979,2,1,10,2011,4,1,0,1,1,4.1,6.06,54,8.9981,3
2,1,10,2011,6,1,0,1,1,4.92,6.06,50,19.0012,2,1,10,2011,5,1,0,1,1,4.1,5.305,54,16.9979,31
2,1,10,2011,7,1,0,1,1,4.92,6.06,50,15.0013,2,1,10,2011,6,1,0,1,1,4.92,6.06,50,19.0012,77
2,1,10,2011,8,1,0,1,2,4.92,6.06,50,19.0012,2,1,10,2011,7,1,0,1,1,4.92,6.06,50,15.0013,188
2,1,10,2011,9,1,0,1,2,5.74,6.06,50,16.9979,2,1,10,2011,8,1,0,1,2,4.92,6.06,50,19.0012,94
2,1,10,2011,10,1,0,1,2,5.74,6.06,50,19.9995,2,1,10,2011,9,1,0,1,2,5.74,6.06,50,16.9979,31
2,1,10,2011,11,1,0,1,2,6.56,6.82,47,19.0012,2,1,10,2011,10,1,0,1,2,5.74,6.06,50,19.9995,30
2,1,10,2011,12,1,0,1,2,8.2,9.09,40,19.0012,2,1,10,2011,11,1,0,1,2,6.56,6.82,47,19.0012,52
2,1,10,2011,13,1,0,1,2,8.2,9.09,40,19.0012,2,1,10,2011,12,1,0,1,2,8.2,9.09,40,19.0012,54
2,1,10,2011,14,1,0,1,2,8.2,9.85,40,15.0013,2,1,10,2011,13,1,0,1,2,8.2,9.09,40,19.0012,47
2,1,10,2011,15,1,0,1,2,8.2,9.85,40,15.0013,2,1,10,2011,14,1,0,1,2,8.2,9.85,40,15.0013,45
2,1,10,2011,16,1,0,1,1,8.2,10.605,40,8.9981,2,1,10,2011,15,1,0,1,2,8.2,9.85,40,15.0013,74
2,1,10,2011,17,1,0,1,1,8.2,11.365,40,7.0015,2,1,10,2011,16,1,0,1,1,8.2,10.605,40,8.9981,178
2,1,10,2011,18,1,0,1,1,8.2,9.85,40,15.0013,2,1,10,2011,17,1,0,1,1,8.2,11.365,40,7.0015,155
2,1,10,2011,19,1,0,1,1,6.56,8.335,47,11.0014,2,1,10,2011,18,1,0,1,1,8.2,9.85,40,15.0013,95
2,1,10,2011,20,1,0,1,1,6.56,8.335,50,11.0014,2,1,10,2011,19,1,0,1,1,6.56,8.335,47,11.0014,74
2,1,10,2011,21,1,0,1,1,5.74,6.82,59,12.998,2,1,10,2011,20,1,0,1,1,6.56,8.335,50,11.0014,38
2,1,10,2011,22,1,0,1,1,5.74,7.575,59,11.0014,2,1,10,2011,21,1,0,1,1,5.74,6.82,59,12.998,24
2,1,10,2011,23,1,0,1,1,5.74,7.575,59,11.0014,2,1,10,2011,22,1,0,1,1,5.74,7.575,59,11.0014,18
3,1,11,2011,0,1,0,1,1,5.74,8.335,59,7.0015,2,1,10,2011,23,1,0,1,1,5.74,7.575,59,11.0014,12
3,1,11,2011,1,1,0,1,1,5.74,7.575,59,11.0014,3,1,11,2011,0,1,0,1,1,5.74,8.335,59,7.0015,3
3,1,11,2011,2,1,0,1,2,6.56,7.575,55,12.998,3,1,11,2011,1,1,0,1,1,5.74,7.575,59,11.0014,3
3,1,11,2011,5,1,0,1,2,6.56,9.09,55,8.9981,3,1,11,2011,2,1,0,1,2,6.56,7.575,55,12.998,6
3,1,11,2011,6,1,0,1,2,6.56,9.09,55,8.9981,3,1,11,2011,5,1,0,1,2,6.56,9.09,55,8.9981,27
3,1,11,2011,7,1,0,1,2,6.56,11.365,55,0,3,1,11,2011,6,1,0,1,2,6.56,9.09,55,8.9981,99
3,1,11,2011,8,1,0,1,2,7.38,10.605,51,6.0032,3,1,11,2011,7,1,0,1,2,6.56,11.365,55,0,217
3,1,11,2011,9,1,0,1,2,7.38,9.85,51,11.0014,3,1,11,2011,8,1,0,1,2,7.38,10.605,51,6.0032,130
3,1,11,2011,10,1,0,1,2,8.2,10.605,51,11.0014,3,1,11,2011,9,1,0,1,2,7.38,9.85,51,11.0014,54
3,1,11,2011,11,1,0,1,2,8.2,10.605,47,8.9981,3,1,11,2011,10,1,0,1,2,8.2,10.605,51,11.0014,35
3,1,11,2011,12,1,0,1,2,8.2,11.365,51,7.0015,3,1,11,2011,11,1,0,1,2,8.2,10.605,47,8.9981,57
3,1,11,2011,13,1,0,1,2,8.2,11.365,59,6.0032,3,1,11,2011,12,1,0,1,2,8.2,11.365,51,7.0015,52
3,1,11,2011,14,1,0,1,2,8.2,11.365,59,6.0032,3,1,11,2011,13,1,0,1,2,8.2,11.365,59,6.0032,63
3,1,11,2011,15,1,0,1,2,6.56,9.85,80,6.0032,3,1,11,2011,14,1,0,1,2,8.2,11.365,59,6.0032,47
3,1,11,2011,16,1,0,1,2,6.56,7.575,86,15.0013,3,1,11,2011,15,1,0,1,2,6.56,9.85,80,6.0032,76
3,1,11,2011,17,1,0,1,2,6.56,7.575,86,15.0013,3,1,11,2011,16,1,0,1,2,6.56,7.575,86,15.0013,136
3,1,11,2011,18,1,0,1,3,6.56,9.09,93,7.0015,3,1,11,2011,17,1,0,1,2,6.56,7.575,86,15.0013,95
3,1,11,2011,19,1,0,1,3,6.56,11.365,93,0,3,1,11,2011,18,1,0,1,3,6.56,9.09,93,7.0015,51
3,1,11,2011,20,1,0,1,3,6.56,7.575,93,12.998,3,1,11,2011,19,1,0,1,3,6.56,11.365,93,0,32
3,1,11,2011,21,1,0,1,3,6.56,9.85,86,6.0032,3,1,11,2011,20,1,0,1,3,6.56,7.575,93,12.998,20
3,1,11,2011,22,1,0,1,3,6.56,9.09,93,7.0015,3,1,11,2011,21,1,0,1,3,6.56,9.85,86,6.0032,29
3,1,11,2011,23,1,0,1,3,6.56,9.85,93,6.0032,3,1,11,2011,22,1,0,1,3,6.56,9.09,93,7.0015,19
4,1,12,2011,0,1,0,1,2,6.56,9.85,86,6.0032,3,1,11,2011,23,1,0,1,3,6.56,9.85,93,6.0032,7
4,1,12,2011,1,1,0,1,2,6.56,9.09,86,7.0015,4,1,12,2011,0,1,0,1,2,6.56,9.85,86,6.0032,6
4,1,12,2011,2,1,0,1,1,5.74,7.575,86,8.9981,4,1,12,2011,1,1,0,1,2,6.56,9.09,86,7.0015,1
4,1,12,2011,5,1,0,1,1,5.74,7.575,86,11.0014,4,1,12,2011,2,1,0,1,1,5.74,7.575,86,8.9981,5
4,1,12,2011,6,1,0,1,1,4.92,7.575,93,8.9981,4,1,12,2011,5,1,0,1,1,5.74,7.575,86,11.0014,16
4,1,12,2011,7,1,0,1,1,5.74,7.575,69,8.9981,4,1,12,2011,6,1,0,1,1,4.92,7.575,93,8.9981,54
4,1,12,2011,8,1,0,1,1,6.56,8.335,59,11.0014,4,1,12,2011,7,1,0,1,1,5.74,7.575,69,8.9981,128
4,1,12,2011,9,1,0,1,1,6.56,6.82,59,22.0028,4,1,12,2011,8,1,0,1,1,6.56,8.335,59,11.0014,81
4,1,12,2011,10,1,0,1,1,7.38,9.09,55,15.0013,4,1,12,2011,9,1,0,1,1,6.56,6.82,59,22.0028,39
4,1,12,2011,11,1,0,1,1,8.2,9.09,51,26.0027,4,1,12,2011,10,1,0,1,1,7.38,9.09,55,15.0013,35
4,1,12,2011,12,1,0,1,1,8.2,7.575,47,39.0007,4,1,12,2011,11,1,0,1,1,8.2,9.09,51,26.0027,55
4,1,12,2011,13,1,0,1,1,9.02,9.85,44,23.9994,4,1,12,2011,12,1,0,1,1,8.2,7.575,47,39.0007,49
4,1,12,2011,14,1,0,1,1,8.2,9.09,47,22.0028,4,1,12,2011,13,1,0,1,1,9.02,9.85,44,23.9994,44
4,1,12,2011,15,1,0,1,1,8.2,8.335,47,27.9993,4,1,12,2011,14,1,0,1,1,8.2,9.09,47,22.0028,49
4,1,12,2011,16,1,0,1,1,9.02,9.85,44,22.0028,4,1,12,2011,15,1,0,1,1,8.2,8.335,47,27.9993,68
4,1,12,2011,17,1,0,1,1,8.2,9.09,47,23.9994,4,1,12,2011,16,1,0,1,1,9.02,9.85,44,22.0028,139
4,1,12,2011,18,1,0,1,1,8.2,7.575,47,35.0008,4,1,12,2011,17,1,0,1,1,8.2,9.09,47,23.9994,137
4,1,12,2011,19,1,0,1,1,7.38,7.575,47,27.9993,4,1,12,2011,18,1,0,1,1,8.2,7.575,47,35.0008,83
4,1,12,2011,20,1,0,1,1,6.56,6.82,50,22.0028,4,1,12,2011,19,1,0,1,1,7.38,7.575,47,27.9993,56
4,1,12,2011,21,1,0,1,1,6.56,6.82,55,22.0028,4,1,12,2011,20,1,0,1,1,6.56,6.82,50,22.0028,57
4,1,12,2011,22,1,0,1,1,6.56,6.06,55,30.0026,4,1,12,2011,21,1,0,1,1,6.56,6.82,55,22.0028,33
4,1,12,2011,23,1,0,1,1,5.74,5.305,59,27.9993,4,1,12,2011,22,1,0,1,1,6.56,6.06,55,30.0026,20
5,1,13,2011,0,1,0,1,1,5.74,6.06,59,19.0012,4,1,12,2011,23,1,0,1,1,5.74,5.305,59,27.9993,7
5,1,13,2011,1,1,0,1,1,5.74,6.06,50,19.0012,5,1,13,2011,0,1,0,1,1,5.74,6.06,59,19.0012,2
5,1,13,2011,2,1,0,1,1,5.74,6.06,50,23.9994,5,1,13,2011,1,1,0,1,1,5.74,6.06,50,19.0012,2
5,1,13,2011,3,1,0,1,1,5.74,6.06,50,22.0028,5,1,13,2011,2,1,0,1,1,5.74,6.06,50,23.9994,3
5,1,13,2011,4,1,0,1,1,5.74,6.06,50,16.9979,5,1,13,2011,3,1,0,1,1,5.74,6.06,50,22.0028,4
5,1,13,2011,5,1,0,1,1,5.74,6.06,50,19.9995,5,1,13,2011,4,1,0,1,1,5.74,6.06,50,16.9979,3
5,1,13,2011,6,1,0,1,1,4.92,7.575,54,8.9981,5,1,13,2011,5,1,0,1,1,5.74,6.06,50,19.9995,28
5,1,13,2011,7,1,0,1,1,4.92,7.575,54,8.9981,5,1,13,2011,6,1,0,1,1,4.92,7.575,54,8.9981,72
5,1,13,2011,8,1,0,1,1,5.74,6.82,50,12.998,5,1,13,2011,7,1,0,1,1,4.92,7.575,54,8.9981,202
5,1,13,2011,9,1,0,1,1,5.74,6.06,50,22.0028,5,1,13,2011,8,1,0,1,1,5.74,6.82,50,12.998,139
5,1,13,2011,10,1,0,1,2,6.56,6.82,50,23.9994,5,1,13,2011,9,1,0,1,1,5.74,6.06,50,22.0028,38
5,1,13,2011,11,1,0,1,2,8.2,8.335,44,30.0026,5,1,13,2011,10,1,0,1,2,6.56,6.82,50,23.9994,37
5,1,13,2011,12,1,0,1,1,8.2,8.335,44,27.9993,5,1,13,2011,11,1,0,1,2,8.2,8.335,44,30.0026,52
5,1,13,2011,13,1,0,1,1,9.02,9.85,41,30.0026,5,1,13,2011,12,1,0,1,1,8.2,8.335,44,27.9993,83
5,1,13,2011,14,1,0,1,1,9.02,9.85,41,26.0027,5,1,13,2011,13,1,0,1,1,9.02,9.85,41,30.0026,42
5,1,13,2011,15,1,0,1,1,9.84,10.605,38,19.9995,5,1,13,2011,14,1,0,1,1,9.02,9.85,41,26.0027,60
5,1,13,2011,16,1,0,1,1,9.84,10.605,38,23.9994,5,1,13,2011,15,1,0,1,1,9.84,10.605,38,19.9995,78
5,1,13,2011,17,1,0,1,1,8.2,9.09,40,19.0012,5,1,13,2011,16,1,0,1,1,9.84,10.605,38,23.9994,162
5,1,13,2011,18,1,0,1,1,8.2,9.09,40,22.0028,5,1,13,2011,17,1,0,1,1,8.2,9.09,40,19.0012,144
5,1,13,2011,19,1,0,1,1,6.56,7.575,47,16.9979,5,1,13,2011,18,1,0,1,1,8.2,9.09,40,22.0028,99
5,1,13,2011,20,1,0,1,1,6.56,7.575,47,15.0013,5,1,13,2011,19,1,0,1,1,6.56,7.575,47,16.9979,64
5,1,13,2011,21,1,0,1,1,5.74,6.06,46,19.9995,5,1,13,2011,20,1,0,1,1,6.56,7.575,47,15.0013,40
5,1,13,2011,22,1,0,1,1,5.74,6.06,46,22.0028,5,1,13,2011,21,1,0,1,1,5.74,6.06,46,19.9995,30
5,1,13,2011,23,1,0,1,1,4.92,6.82,50,12.998,5,1,13,2011,22,1,0,1,1,5.74,6.06,46,22.0028,15
6,1,14,2011,0,1,0,1,1,4.92,6.82,50,12.998,5,1,13,2011,23,1,0,1,1,4.92,6.82,50,12.998,14
6,1,14,2011,1,1,0,1,1,4.1,6.06,54,11.0014,6,1,14,2011,0,1,0,1,1,4.92,6.82,50,12.998,5
6,1,14,2011,2,1,0,1,1,4.1,6.06,54,8.9981,6,1,14,2011,1,1,0,1,1,4.1,6.06,54,11.0014,1
6,1,14,2011,3,1,0,1,1,4.1,6.82,54,7.0015,6,1,14,2011,2,1,0,1,1,4.1,6.06,54,8.9981,1
6,1,14,2011,5,1,0,1,1,4.1,6.82,54,6.0032,6,1,14,2011,3,1,0,1,1,4.1,6.82,54,7.0015,8
6,1,14,2011,6,1,0,1,1,4.1,9.09,54,0,6,1,14,2011,5,1,0,1,1,4.1,6.82,54,6.0032,17
6,1,14,2011,7,1,0,1,1,4.1,6.06,74,11.0014,6,1,14,2011,6,1,0,1,1,4.1,9.09,54,0,70
6,1,14,2011,8,1,0,1,1,4.92,8.335,68,0,6,1,14,2011,7,1,0,1,1,4.1,6.06,74,11.0014,158
6,1,14,2011,9,1,0,1,1,5.74,7.575,69,8.9981,6,1,14,2011,8,1,0,1,1,4.92,8.335,68,0,117
6,1,14,2011,10,1,0,1,1,7.38,9.09,55,12.998,6,1,14,2011,9,1,0,1,1,5.74,7.575,69,8.9981,44
6,1,14,2011,11,1,0,1,1,7.38,8.335,51,19.0012,6,1,14,2011,10,1,0,1,1,7.38,9.09,55,12.998,53
6,1,14,2011,12,1,0,1,1,8.2,9.85,44,16.9979,6,1,14,2011,11,1,0,1,1,7.38,8.335,51,19.0012,61
6,1,14,2011,13,1,0,1,1,9.02,9.85,37,26.0027,6,1,14,2011,12,1,0,1,1,8.2,9.85,44,16.9979,77
6,1,14,2011,14,1,0,1,1,9.02,10.605,41,19.0012,6,1,14,2011,13,1,0,1,1,9.02,9.85,37,26.0027,64
6,1,14,2011,15,1,0,1,1,9.84,12.12,38,11.0014,6,1,14,2011,14,1,0,1,1,9.02,10.605,41,19.0012,68
6,1,14,2011,16,1,0,1,1,9.02,12.12,41,7.0015,6,1,14,2011,15,1,0,1,1,9.84,12.12,38,11.0014,90
6,1,14,2011,17,1,0,1,1,9.02,11.365,41,11.0014,6,1,14,2011,16,1,0,1,1,9.02,12.12,41,7.0015,159
6,1,14,2011,18,1,0,1,1,8.2,12.88,47,0,6,1,14,2011,17,1,0,1,1,9.02,11.365,41,11.0014,139
6,1,14,2011,19,1,0,1,1,6.56,9.85,59,6.0032,6,1,14,2011,18,1,0,1,1,8.2,12.88,47,0,92
6,1,14,2011,20,1,0,1,1,7.38,12.12,59,0,6,1,14,2011,19,1,0,1,1,6.56,9.85,59,6.0032,68
6,1,14,2011,21,1,0,1,1,6.56,11.365,69,0,6,1,14,2011,20,1,0,1,1,7.38,12.12,59,0,52
6,1,14,2011,22,1,0,1,2,6.56,11.365,69,0,6,1,14,2011,21,1,0,1,1,6.56,11.365,69,0,36
6,1,14,2011,23,1,0,1,2,7.38,12.12,55,0,6,1,14,2011,22,1,0,1,2,6.56,11.365,69,0,27
7,1,15,2011,0,1,0,0,1,7.38,12.12,55,0,6,1,14,2011,23,1,0,1,2,7.38,12.12,55,0,28
7,1,15,2011,1,1,0,0,2,6.56,9.85,59,6.0032,7,1,15,2011,0,1,0,0,1,7.38,12.12,55,0,20
7,1,15,2011,2,1,0,0,2,6.56,9.85,59,6.0032,7,1,15,2011,1,1,0,0,2,6.56,9.85,59,6.0032,12
7,1,15,2011,3,1,0,0,2,6.56,11.365,59,0,7,1,15,2011,2,1,0,0,2,6.56,9.85,59,6.0032,8
7,1,15,2011,4,1,0,0,2,6.56,11.365,59,0,7,1,15,2011,3,1,0,0,2,6.56,11.365,59,0,5
7,1,15,2011,5,1,0,0,1,6.56,11.365,59,0,7,1,15,2011,4,1,0,0,2,6.56,11.365,59,0,1
7,1,15,2011,6,1,0,0,1,5.74,8.335,63,7.0015,7,1,15,2011,5,1,0,0,1,6.56,11.365,59,0,3
7,1,15,2011,7,1,0,0,1,5.74,10.605,63,0,7,1,15,2011,6,1,0,0,1,5.74,8.335,63,7.0015,10
7,1,15,2011,8,1,0,0,1,5.74,7.575,63,8.9981,7,1,15,2011,7,1,0,0,1,5.74,10.605,63,0,23
7,1,15,2011,9,1,0,0,1,6.56,9.09,64,8.9981,7,1,15,2011,8,1,0,0,1,5.74,7.575,63,8.9981,33
7,1,15,2011,10,1,0,0,1,7.38,9.85,59,11.0014,7,1,15,2011,9,1,0,0,1,6.56,9.09,64,8.9981,59
7,1,15,2011,11,1,0,0,1,8.2,9.85,55,15.0013,7,1,15,2011,10,1,0,0,1,7.38,9.85,59,11.0014,72
7,1,15,2011,12,1,0,0,1,9.84,11.365,48,15.0013,7,1,15,2011,11,1,0,0,1,8.2,9.85,55,15.0013,89
7,1,15,2011,13,1,0,0,1,11.48,12.88,38,19.9995,7,1,15,2011,12,1,0,0,1,9.84,11.365,48,15.0013,101
7,1,15,2011,14,1,0,0,1,12.3,14.395,39,19.0012,7,1,15,2011,13,1,0,0,1,11.48,12.88,38,19.9995,118
7,1,15,2011,15,1,0,0,2,13.12,15.91,36,12.998,7,1,15,2011,14,1,0,0,1,12.3,14.395,39,19.0012,129
7,1,15,2011,16,1,0,0,2,13.94,16.665,34,12.998,7,1,15,2011,15,1,0,0,2,13.12,15.91,36,12.998,128
7,1,15,2011,17,1,0,0,2,13.12,15.15,36,19.0012,7,1,15,2011,16,1,0,0,2,13.94,16.665,34,12.998,83
7,1,15,2011,18,1,0,0,2,12.3,14.395,45,16.9979,7,1,15,2011,17,1,0,0,2,13.12,15.15,36,19.0012,84
7,1,15,2011,19,1,0,0,2,13.12,15.15,39,16.9979,7,1,15,2011,18,1,0,0,2,12.3,14.395,45,16.9979,74
7,1,15,2011,20,1,0,0,2,13.12,15.15,39,16.9979,7,1,15,2011,19,1,0,0,2,13.12,15.15,39,16.9979,41
7,1,15,2011,21,1,0,0,2,13.12,15.15,39,15.0013,7,1,15,2011,20,1,0,0,2,13.12,15.15,39,16.9979,57
7,1,15,2011,22,1,0,0,2,12.3,15.91,42,7.0015,7,1,15,2011,21,1,0,0,2,13.12,15.15,39,15.0013,26
7,1,15,2011,23,1,0,0,1,12.3,14.395,45,19.0012,7,1,15,2011,22,1,0,0,2,12.3,15.91,42,7.0015,44
1,1,16,2011,0,1,0,0,1,10.66,15.15,56,0,7,1,15,2011,23,1,0,0,1,12.3,14.395,45,19.0012,39
1,1,16,2011,1,1,0,0,1,10.66,13.635,56,8.9981,1,1,16,2011,0,1,0,0,1,10.66,15.15,56,0,23
1,1,16,2011,2,1,0,0,1,10.66,14.395,56,6.0032,1,1,16,2011,1,1,0,0,1,10.66,13.635,56,8.9981,16
1,1,16,2011,3,1,0,0,1,9.02,13.635,69,0,1,1,16,2011,2,1,0,0,1,10.66,14.395,56,6.0032,15
1,1,16,2011,4,1,0,0,1,10.66,12.88,56,11.0014,1,1,16,2011,3,1,0,0,1,9.02,13.635,69,0,1
1,1,16,2011,5,1,0,0,2,10.66,12.88,56,11.0014,1,1,16,2011,4,1,0,0,1,10.66,12.88,56,11.0014,2
1,1,16,2011,6,1,0,0,2,10.66,12.88,56,11.0014,1,1,16,2011,5,1,0,0,2,10.66,12.88,56,11.0014,1
1,1,16,2011,7,1,0,0,2,9.84,10.605,56,19.9995,1,1,16,2011,6,1,0,0,2,10.66,12.88,56,11.0014,3
1,1,16,2011,8,1,0,0,1,9.02,10.605,55,19.0012,1,1,16,2011,7,1,0,0,2,9.84,10.605,56,19.9995,18
1,1,16,2011,9,1,0,0,1,9.02,10.605,51,16.9979,1,1,16,2011,8,1,0,0,1,9.02,10.605,55,19.0012,32
1,1,16,2011,10,1,0,0,1,9.02,10.605,51,19.0012,1,1,16,2011,9,1,0,0,1,9.02,10.605,51,16.9979,79
1,1,16,2011,11,1,0,0,1,9.84,11.365,44,16.9979,1,1,16,2011,10,1,0,0,1,9.02,10.605,51,19.0012,93
1,1,16,2011,12,1,0,0,1,9.84,10.605,41,19.0012,1,1,16,2011,11,1,0,0,1,9.84,11.365,44,16.9979,104
1,1,16,2011,13,1,0,0,1,10.66,11.365,35,19.9995,1,1,16,2011,12,1,0,0,1,9.84,10.605,41,19.0012,118
1,1,16,2011,14,1,0,0,1,11.48,13.635,36,16.9979,1,1,16,2011,13,1,0,0,1,10.66,11.365,35,19.9995,91
1,1,16,2011,15,1,0,0,1,10.66,12.12,38,16.9979,1,1,16,2011,14,1,0,0,1,11.48,13.635,36,16.9979,113
1,1,16,2011,16,1,0,0,1,9.84,11.365,38,15.0013,1,1,16,2011,15,1,0,0,1,10.66,12.12,38,16.9979,99
1,1,16,2011,17,1,0,0,1,9.02,10.605,37,16.9979,1,1,16,2011,16,1,0,0,1,9.84,11.365,38,15.0013,105
1,1,16,2011,18,1,0,0,1,8.2,10.605,40,11.0014,1,1,16,2011,17,1,0,0,1,9.02,10.605,37,16.9979,67
1,1,16,2011,19,1,0,0,1,7.38,9.85,47,8.9981,1,1,16,2011,18,1,0,0,1,8.2,10.605,40,11.0014,61
1,1,16,2011,20,1,0,0,1,7.38,9.85,47,11.0014,1,1,16,2011,19,1,0,0,1,7.38,9.85,47,8.9981,57
1,1,16,2011,21,1,0,0,1,7.38,9.85,51,11.0014,1,1,16,2011,20,1,0,0,1,7.38,9.85,47,11.0014,28
1,1,16,2011,22,1,0,0,2,8.2,10.605,49,8.9981,1,1,16,2011,21,1,0,0,1,7.38,9.85,51,11.0014,21
1,1,16,2011,23,1,0,0,2,8.2,11.365,40,7.0015,1,1,16,2011,22,1,0,0,2,8.2,10.605,49,8.9981,18
2,1,17,2011,0,1,1,0,2,8.2,9.85,47,15.0013,1,1,16,2011,23,1,0,0,2,8.2,11.365,40,7.0015,17
2,1,17,2011,1,1,1,0,2,8.2,9.85,44,12.998,2,1,17,2011,0,1,1,0,2,8.2,9.85,47,15.0013,16
2,1,17,2011,2,1,1,0,2,7.38,8.335,43,16.9979,2,1,17,2011,1,1,1,0,2,8.2,9.85,44,12.998,8
2,1,17,2011,3,1,1,0,2,7.38,9.09,43,12.998,2,1,17,2011,2,1,1,0,2,7.38,8.335,43,16.9979,2
2,1,17,2011,4,1,1,0,2,7.38,9.85,43,8.9981,2,1,17,2011,3,1,1,0,2,7.38,9.09,43,12.998,3
2,1,17,2011,5,1,1,0,2,7.38,9.85,43,11.0014,2,1,17,2011,4,1,1,0,2,7.38,9.85,43,8.9981,1
2,1,17,2011,6,1,1,0,2,7.38,9.09,43,12.998,2,1,17,2011,5,1,1,0,2,7.38,9.85,43,11.0014,5
2,1,17,2011,7,1,1,0,2,6.56,9.09,50,8.9981,2,1,17,2011,6,1,1,0,2,7.38,9.09,43,12.998,13
2,1,17,2011,8,1,1,0,2,6.56,7.575,47,15.0013,2,1,17,2011,7,1,1,0,2,6.56,9.09,50,8.9981,33
2,1,17,2011,9,1,1,0,2,6.56,7.575,47,15.0013,2,1,17,2011,8,1,1,0,2,6.56,7.575,47,15.0013,47
2,1,17,2011,10,1,1,0,2,6.56,7.575,50,16.9979,2,1,17,2011,9,1,1,0,2,6.56,7.575,47,15.0013,57
2,1,17,2011,11,1,1,0,2,6.56,7.575,55,12.998,2,1,17,2011,10,1,1,0,2,6.56,7.575,50,16.9979,64
2,1,17,2011,12,1,1,0,2,7.38,9.85,47,8.9981,2,1,17,2011,11,1,1,0,2,6.56,7.575,55,12.998,80
2,1,17,2011,13,1,1,0,2,7.38,9.85,47,8.9981,2,1,17,2011,12,1,1,0,2,7.38,9.85,47,8.9981,93
2,1,17,2011,14,1,1,0,2,7.38,10.605,43,7.0015,2,1,17,2011,13,1,1,0,2,7.38,9.85,47,8.9981,86
2,1,17,2011,15,1,1,0,2,8.2,10.605,47,11.0014,2,1,17,2011,14,1,1,0,2,7.38,10.605,43,7.0015,93
2,1,17,2011,16,1,1,0,2,8.2,10.605,47,11.0014,2,1,17,2011,15,1,1,0,2,8.2,10.605,47,11.0014,82
